        0.643676         0.867978         0.414786
        0.867978         0.414786         0.676915
        0.414786         0.676915         0.328413
        0.676915         0.328413         0.878245
        0.328413         0.878245         0.313752
        0.878245         0.313752         0.978304
        0.313752         0.978304        0.0460561
        0.978304        0.0460561         0.471603
       0.0460561         0.471603         0.415115
        0.471603         0.415115         0.246262
        0.415115         0.246262         0.741531
        0.246262         0.741531         0.232834
        0.741531         0.232834         0.723222
        0.232834         0.723222         0.243824
        0.723222         0.243824         0.953944
        0.243824         0.953944         0.529251
        0.953944         0.529251         0.590012
        0.529251         0.590012          0.77681
        0.590012          0.77681         0.350755
         0.77681         0.350755         0.113238
        0.350755         0.113238         0.522637
        0.113238         0.522637         0.116679
        0.522637         0.116679         0.996337
        0.116679         0.996337         0.927915
        0.996337         0.927915         0.600455
        0.927915         0.600455         0.251501
        0.600455         0.251501         0.104905
        0.251501         0.104905         0.365923
        0.104905         0.365923         0.251396
        0.365923         0.251396         0.215063
        0.251396         0.215063         0.027819
        0.215063         0.027819         0.231345
        0.027819         0.231345           0.1377
        0.231345           0.1377         0.744095
          0.1377         0.744095         0.225265
        0.744095         0.225265         0.654738
        0.225265         0.654738         0.901044
        0.654738         0.901044         0.513617
        0.901044         0.513617          0.97231
        0.513617          0.97231         0.211302
         0.97231         0.211302         0.517023
        0.211302         0.517023         0.200423
        0.517023         0.200423         0.549329
        0.200423         0.549329         0.492165
        0.549329         0.492165       0.00902706
        0.492165       0.00902706         0.624676
      0.00902706         0.624676         0.666815
        0.624676         0.666815         0.378801
        0.666815         0.378801         0.271475
        0.378801         0.271475         0.219638
        0.271475         0.219638         0.874552
        0.219638         0.874552         0.270568
        0.874552         0.270568         0.752439
        0.270568         0.752439        0.0795207
        0.752439        0.0795207         0.705176
       0.0795207         0.705176         0.515369
        0.705176         0.515369          0.74563
        0.515369          0.74563         0.835461
         0.74563         0.835461         0.302099
        0.835461         0.302099         0.293444
        0.302099         0.293444        0.0417707
        0.293444        0.0417707         0.609626
       0.0417707         0.609626          0.28182
        0.609626          0.28182         0.204286
         0.28182         0.204286         0.689335
        0.204286         0.689335         0.297435
        0.689335         0.297435         0.580598
        0.297435         0.580598         0.806674
        0.580598         0.806674         0.614663
        0.806674         0.614663         0.427914
        0.614663         0.427914        0.0355111
        0.427914        0.0355111         0.361843
       0.0355111         0.361843          0.85146
        0.361843          0.85146         0.852171
         0.85146         0.852171         0.449885
        0.852171         0.449885        0.0297705
        0.449885        0.0297705         0.129656
       0.0297705         0.129656             0.51
        0.129656             0.51         0.893098
            0.51         0.893098         0.768589
        0.893098         0.768589         0.573651
        0.768589         0.573651         0.524603
        0.573651         0.524603          0.98476
        0.524603          0.98476         0.187129
         0.98476         0.187129         0.259935
        0.187129         0.259935         0.875447
        0.259935         0.875447         0.913267
        0.875447         0.913267          0.60058
        0.913267          0.60058         0.384075
         0.60058         0.384075         0.899235
        0.384075         0.899235         0.938732
        0.899235         0.938732         0.539279
        0.938732         0.539279         0.787087
        0.539279         0.787087         0.869011
        0.787087         0.869011         0.130288
        0.869011         0.130288         0.960628
        0.130288         0.960628         0.591173
        0.960628         0.591173         0.901388
        0.591173         0.901388        0.0877709
        0.901388        0.0877709          0.41413
       0.0877709          0.41413         0.694845
         0.41413         0.694845         0.441896
        0.694845         0.441896         0.397769
        0.441896         0.397769         0.409556
        0.397769         0.409556          0.87741
        0.409556          0.87741         0.578458
         0.87741         0.578458         0.574059
        0.578458         0.574059         0.238229
        0.574059         0.238229         0.262842
        0.238229         0.262842         0.432998
        0.262842         0.432998         0.232404
        0.432998         0.232404         0.497443
        0.232404         0.497443         0.893024
